Massage spa,beauty healty spa,"124 Fulton St, New York, NY 10038, United States","Tuesday 10AM–10PM,Wednesday 10AM–10PM,Thursday 10AM–10PM,Friday 10AM–10PM,Saturday 10AM–10PM,Sunday 10AM–10PM,Monday 10AM–10PM",beautyhealthflushing.com,+1 212-233-8963,https://www.google.com/maps/place/beauty+healty+spa/data=!4m5!3m4!1s0x89c25a1816b0397b:0x7ccec2df0e234107!8m2!3d40.7100842!4d-74.007677?authuser=0&hl=en&rclk=1
Spa,Guerlain Spa,"1 W 58th St FL 4, New York, NY 10019, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday 10AM–6PM,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 10AM–6PM",guerlainspas.com,+1 516-715-3542,https://www.google.com/maps/place/Guerlain+Spa/data=!4m5!3m4!1s0x89c258fceffa384f:0x3418af43dbd8753!8m2!3d40.7643015!4d-73.9740172?authuser=0&hl=en&rclk=1
Beauty salon,Federico Salon & Spa,"57 W 58th St, New York, NY 10019, United States","Tuesday 8AM–7PM,Wednesday 8AM–7PM,Thursday 8AM–7PM,Friday 8AM–7PM,Saturday 9AM–7PM,Sunday 10AM–5PM,Monday 8AM–7PM",federicosalon.com,+1 212-262-3027,https://www.google.com/maps/place/Federico+Salon+%26+Spa/data=!4m5!3m4!1s0x89c258facf58c5c1:0x69ad6e5146f5ebe2!8m2!3d40.7649855!4d-73.9763245?authuser=0&hl=en&rclk=1
Massage therapist,Tokyo Health Spa,"23-01 41st Ave, Queens, NY 11101, United States","Tuesday 10AM–1AM,Wednesday 10AM–1AM,Thursday 10AM–1AM,Friday 10AM–1AM,Saturday 10AM–1AM,Sunday 10AM–1AM,Monday 10AM–1AM",tokyo1-spa.business.site,+1 929-300-6550,https://www.google.com/maps/place/Tokyo+Health+Spa/data=!4m5!3m4!1s0x89c2596cec8ccb91:0x23addc708d8cd9e7!8m2!3d40.7530609!4d-73.9402758?authuser=0&hl=en&rclk=1
Skin care clinic,Beauty Health NY Inc,"37 E 28th St Suite 808, New York, NY 10016, United States"," , , , , , , ",beautyhealthny.com,+1 212-725-1700,https://www.google.com/maps/place/Beauty+Health+NY+Inc/data=!4m5!3m4!1s0x89c259a9b446a469:0x56d5d22555d9a12!8m2!3d40.7438397!4d-73.9845869?authuser=0&hl=en&rclk=1
Massage therapist,Natural Health Day Spa,"166 W.27th St 2/F, New York, NY 10001, United States","Tuesday Open 24 hours,Wednesday Open 24 hours,Thursday Open 24 hours,Friday Open 24 hours,Saturday Open 24 hours,Sunday Open 24 hours,Monday Open 24 hours",business.site,+1 347-458-6585,https://www.google.com/maps/place/Natural+Health+Day+Spa/data=!4m5!3m4!1s0x89c259d085c73e11:0x4a1ed39a8198a603!8m2!3d40.7463984!4d-73.9935164?authuser=0&hl=en&rclk=1
Spa,QC NY SPA,"Governors Island, 112 Andes Rd, New York, NY 10004, United States","Tuesday 10AM–10PM,Wednesday 10AM–10PM,Thursday 10AM–10PM,Friday 10AM–11PM,Saturday 10AM–11PM,Sunday 10AM–10PM,Monday 10AM–10PM",qcny.com,+1 646-402-9647,https://www.google.com/maps/place/QC+NY+SPA/data=!4m5!3m4!1s0x89c25b5b8ec50ce9:0x26a35cd1d1d3886!8m2!3d40.6927471!4d-74.0178168?authuser=0&hl=en&rclk=1
Massage spa,Spa 56 Massage SkinCare NYC,"60 W 56th St, New York, NY 10019, United States","Tuesday 9:30AM–9PM,Wednesday 9:30AM–9PM,Thursday 9:30AM–9PM,Friday 9:30AM–9PM,Saturday 10AM–9PM,Sunday 10AM–9PM,Monday 9:30AM–9PM",,+1 212-729-0889,https://www.google.com/maps/place/Spa+56+Massage+SkinCare+NYC/data=!4m5!3m4!1s0x89c25928b373405f:0xac37686a35cf77e8!8m2!3d40.7631674!4d-73.9773919?authuser=0&hl=en&rclk=1
Acupuncture clinic,Yupo Health,"146 E 55th St 3rd floor, New York, NY 10022, United States","Tuesday Closed,Wednesday 11AM–7PM,Thursday Closed,Friday 11AM–7PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 11AM–7PM",yupohealth.com,+1 212-753-5018,https://www.google.com/maps/place/Yupo+Health/data=!4m5!3m4!1s0x89c258e494d98bad:0xad79fa231ecf3ae0!8m2!3d40.7592119!4d-73.9695155?authuser=0&hl=en&rclk=1
Medical spa,Central Park Beauty,"200 W 57th St #407, New York, NY 10019, United States","Tuesday 10AM–5PM,Wednesday 10AM–5PM,Thursday 10AM–5PM,Friday 10AM–5PM,Saturday 10AM–3PM,Sunday Closed,Monday 10AM–5PM",centralparkbeauty.com,+1 212-246-2063,https://www.google.com/maps/place/Central+Park+Beauty/data=!4m5!3m4!1s0x89c258f7997e7161:0xc189b4d2378e84fe!8m2!3d40.765497!4d-73.980652?authuser=0&hl=en&rclk=1
Health spa,Liliway Holistic Studio,"99 Madison Ave Suite 403, New York, NY 10016, United States","Tuesday 9AM–9PM,Wednesday Closed,Thursday 9AM–9PM,Friday Closed,Saturday 9AM–9PM,Sunday Closed,Monday 9AM–9PM",liliway.nyc,+1 347-647-8686,https://www.google.com/maps/place/Liliway+Holistic+Studio/data=!4m5!3m4!1s0x89c259c6f4c48167:0xce2f0ed1d3abbacd!8m2!3d40.744701!4d-73.9849135?authuser=0&hl=en&rclk=1
Spa,Nordstrom Beauty Haven NYC,"225 W 57th St, New York, NY 10019, United States","Tuesday 10AM–9PM,Wednesday 10AM–9PM,Thursday 10AM–9PM,Friday 10AM–9PM,Saturday 10AM–9PM,Sunday 11AM–7PM,Monday 10AM–9PM",nordstrom.com,+1 212-295-2220,https://www.google.com/maps/place/Nordstrom+Beauty+Haven+NYC/data=!4m5!3m4!1s0x89c259d98000c3e3:0x8f95f133dc931eb9!8m2!3d40.7663185!4d-73.9810787?authuser=0&hl=en&rclk=1
Medical spa,Project Glammers,"44 Gramercy Park N #1b, New York, NY 10010, United States","Tuesday 10AM–5:30PM,Wednesday 10AM–5:30PM,Thursday 10AM–5:30PM,Friday 10AM–5:30PM,Saturday Closed,Sunday Closed,Monday 10AM–5:30PM",irenegladsteinmd.com,+1 877-208-2882,https://www.google.com/maps/place/Project+Glammers/data=!4m5!3m4!1s0x89c259a058cbb5b7:0xed472efa66b09cde!8m2!3d40.7380264!4d-73.9847511?authuser=0&hl=en&rclk=1
Beauty salon,Federico Salon & Spa,"57 W 58th St, New York, NY 10019, United States","Tuesday 8AM–7PM,Wednesday 8AM–7PM,Thursday 8AM–7PM,Friday 8AM–7PM,Saturday 9AM–7PM,Sunday 10AM–5PM,Monday 8AM–7PM",federicosalon.com,+1 212-262-3027,https://www.google.com/maps/place/Federico+Salon+%26+Spa/data=!4m5!3m4!1s0x89c258facf58c5c1:0x69ad6e5146f5ebe2!8m2!3d40.7649855!4d-73.9763245?authuser=0&hl=en&rclk=1
Beauty school,Brittany Beauty Academy Brooklyn,"375 86th St, Brooklyn, NY 11209, United States","Tuesday 9AM–4PM,Wednesday 9AM–10PM,Thursday 9AM–10PM,Friday 9AM–4PM,Saturday 9AM–4:30PM,Sunday Closed,Monday 9AM–10PM",brittanyacademy.edu,+1 718-745-1000,https://www.google.com/maps/place/Brittany+Beauty+Academy+Brooklyn/data=!4m5!3m4!1s0x89c24551b95b7bcb:0xacd2f7271abe416c!8m2!3d40.6231731!4d-74.0286772?authuser=0&hl=en&rclk=1
Beauty school,American Beauty Institute,"30 W 32nd St 4th fl, New York, NY 10001, United States","Tuesday 10AM–5PM,Wednesday 10AM–5PM,Thursday 10AM–5PM,Friday 10AM–5PM,Saturday 10AM–4PM,Sunday Closed,Monday 10AM–5PM",beautyinstitute.us,+1 212-564-2555,https://www.google.com/maps/place/American+Beauty+Institute/data=!4m5!3m4!1s0x89c259a8de6614b1:0x7102ca415728c5f5!8m2!3d40.747653!4d-73.987142?authuser=0&hl=en&rclk=1
Beauty school,Brittany Beauty Academy Manhattan,"29 W 36th St 2nd floor, New York, NY 10018, United States","Tuesday 9AM–4PM,Wednesday 9AM–10PM,Thursday 9AM–10PM,Friday 9AM–4PM,Saturday 9AM–4:30PM,Sunday Closed,Monday 9AM–10PM",brittanyacademy.edu,+1 212-868-7171,https://www.google.com/maps/place/Brittany+Beauty+Academy+Manhattan/data=!4m5!3m4!1s0x89c259adb760bacf:0xb21f34118a1beb4c!8m2!3d40.7505665!4d-73.985069?authuser=0&hl=en&rclk=1
Beauty school,Empire Beauty School,"22 W 34th St, New York, NY 10001, United States",,empire.edu,+1 347-809-3292,https://www.google.com/maps/place/Empire+Beauty+School/data=!4m5!3m4!1s0x89c259a90f012ba9:0x57620d5f00222e50!8m2!3d40.7489163!4d-73.9863591?authuser=0&hl=en&rclk=1
Beauty school,Carsten Institute of Cosmetology,"290 Madison Ave 5th floor, New York, NY 10017, United States",,,+1 212-675-4884,https://www.google.com/maps/place/Carsten+Institute+of+Cosmetology/data=!4m5!3m4!1s0x89c259a26f4b9e67:0x504fc004e08e090c!8m2!3d40.7518869!4d-73.9803034?authuser=0&hl=en&rclk=1
Hair salon,ARROJO Cosmetology School,"56 King St, New York, NY 10014, United States","Tuesday 9AM–9:30PM,Wednesday 9AM–9:30PM,Thursday 9AM–9:30PM,Friday 9AM–9:30PM,Saturday 9AM–5PM,Sunday 9AM–5PM,Monday 9AM–9:30PM",arrojocosmetology.com,+1 212-242-7786,https://www.google.com/maps/place/ARROJO+Cosmetology+School/data=!4m5!3m4!1s0x89c2598d683542f9:0xe11ee63dc6a17644!8m2!3d40.7277148!4d-74.0049681?authuser=0&hl=en&rclk=1
Trade school,Lia Schorr Institute,"57 W 57th St Suite 1409, New York, NY 10019, United States",,liaschorrinstitute.com,+1 212-486-9541,https://www.google.com/maps/place/Lia+Schorr+Institute/data=!4m5!3m4!1s0x89c258e51e28c725:0x3dd2330e95db6872!8m2!3d40.7645536!4d-73.9767201?authuser=0&hl=en&rclk=1
Beauty school,Bliss Beauty Academy NYC/ Makeup Academy,"17-19 W 45th St, New York, NY 10036, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–8PM,Sunday Closed,Monday 10AM–8PM",blissbeautyacademy.us,+1 212-938-1188,https://www.google.com/maps/place/Bliss+Beauty+Academy+NYC%2F+Makeup+Academy/data=!4m5!3m4!1s0x89c259aa59388921:0x47b6efcb348513e6!8m2!3d40.7559694!4d-73.980329?authuser=0&hl=en&rclk=1
Beauty school,Christine Valmy,"1501 Broadway Suite 700, New York, NY 10036, United States","Tuesday 9AM–9:30PM,Wednesday 9AM–9:30PM,Thursday 9AM–9:30PM,Friday 9AM–5PM,Saturday 9AM–5PM,Sunday 9AM–5PM,Monday 9AM–9:30PM",christinevalmy.com,+1 212-779-7800,https://www.google.com/maps/place/Christine+Valmy/data=!4m5!3m4!1s0x89c259009784037f:0xed4794155557e03f!8m2!3d40.757122!4d-73.9867706?authuser=0&hl=en&rclk=1
Beauty school,Chic Studios NYC - School of Makeup,"139 Fulton St #600, New York, NY 10038, United States","Tuesday 9AM–5PM,Wednesday 9AM–5PM,Thursday 9AM–5PM,Friday 9AM–5PM,Saturday Closed,Sunday Closed,Monday 9AM–5PM",chicstudiosmakeup.com,+1 917-974-8755,https://www.google.com/maps/place/Chic+Studios+NYC+-+School+of+Makeup/data=!4m5!3m4!1s0x89c25a311f628a9b:0x31a8404baf9009!8m2!3d40.7104648!4d-74.0077682?authuser=0&hl=en&rclk=1
Beauty school,The Makeup Academy,"545 8th Ave #1015, New York, NY 10018, United States","Tuesday 9AM–6PM,Wednesday 9AM–6PM,Thursday 9AM–6PM,Friday 9AM–6PM,Saturday 9AM–6PM,Sunday 9AM–6PM,Monday 9AM–6PM",ninamua.com,+1 332-900-3914,https://www.google.com/maps/place/The+Makeup+Academy/data=!4m5!3m4!1s0x89c25a103f04b95b:0x45d870e85bb2581f!8m2!3d40.7545018!4d-73.9921874?authuser=0&hl=en&rclk=1
Beauty school,Formula B Parisien Beauty School,"50-15 Roosevelt Ave, Queens, NY 11377, United States","Tuesday 9AM–10PM,Wednesday 9AM–10PM,Thursday 9AM–10PM,Friday 9AM–10PM,Saturday 9AM–2PM,Sunday Closed,Monday 9AM–10PM",parisienbeautyschool.com,+1 347-846-1412,https://www.google.com/maps/place/Formula+B+Parisien+Beauty+School/data=!4m5!3m4!1s0x89c25edfbe12a409:0x9bfd05ef1d0a40e5!8m2!3d40.7439748!4d-73.9141118?authuser=0&hl=en&rclk=1
Beauty school,"New York Beauty Academy, beauty school, classes","66-71 Selfridge St, Queens, NY 11375, United States","Tuesday 9AM–6PM,Wednesday 9AM–6PM,Thursday 9AM–6PM,Friday 9AM–6PM,Saturday Closed,Sunday Closed,Monday 9AM–6PM",beautyacademy.nyc,+1 929-592-8571,"https://www.google.com/maps/place/New+York+Beauty+Academy,+beauty+school,+classes/data=!4m5!3m4!1s0x89c25f3aba171cb1:0x7f38381405b68218!8m2!3d40.7172817!4d-73.8568843?authuser=0&hl=en&rclk=1"
Beauty school,Paul Mitchell The School NYC,"187 New Dorp Ln, Staten Island, NY 10306, United States","Tuesday 9AM–4:30PM
5–10PM,Wednesday 9AM–4:30PM
5–10PM,Thursday 9AM–4:30PM
5–10PM,Friday 9AM–4:30PM
5–10PM,Saturday 9AM–4:30PM,Sunday Closed,Monday Closed",paulmitchell.edu,+1 718-979-9001,https://www.google.com/maps/place/Paul+Mitchell+The+School+NYC/data=!4m5!3m4!1s0x89c24952f8016255:0xbd19d7ff2ef64ba2!8m2!3d40.573267!4d-74.114468?authuser=0&hl=en&rclk=1
Beauty school,Academy of Freelance Makeup NYC,"411 Lafayette St, New York, NY 10003, United States","Tuesday 10AM–9PM,Wednesday 10AM–9PM,Thursday 10AM–9PM,Friday 10AM–9AM,Saturday 10AM–9PM,Sunday 10AM–9PM,Monday 10AM–9PM",aofmakeup.com,+1 212-710-1334,https://www.google.com/maps/place/Academy+of+Freelance+Makeup+NYC/data=!4m5!3m4!1s0x89c259ad25d8074f:0x8a5c8c9111daba8d!8m2!3d40.7283161!4d-73.9921891?authuser=0&hl=en&rclk=1
Beauty school,Atelier Esthetique Institute of Esthetics,"226 W 26th St 7th Floor, New York, NY 10001, United States","Tuesday 9AM–7:30PM,Wednesday 9AM–7:30PM,Thursday 9AM–7:30PM,Friday 9AM–7:30PM,Saturday 9AM–5PM,Sunday 9AM–5PM,Monday 9AM–7:30PM",aeinstitute.net,+1 212-725-6130,https://www.google.com/maps/place/Atelier+Esthetique+Institute+of+Esthetics/data=!4m5!3m4!1s0x89c259a7a0caae77:0x55080afd3830bde9!8m2!3d40.746367!4d-73.995637?authuser=0&hl=en&rclk=1
Barber school,"Tribeca Barber & Beauty School, LLC","95-16 63rd Rd, Queens, NY 11374, United States","Tuesday 9AM–7PM,Wednesday 9AM–7PM,Thursday 9AM–7PM,Friday 9AM–7PM,Saturday 10:30AM–6PM,Sunday 10:30AM–6PM,Monday 9AM–7PM",tribecabeautyschool.com,+1 718-489-9720,"https://www.google.com/maps/place/Tribeca+Barber+%26+Beauty+School,+LLC/data=!4m5!3m4!1s0x89c25e36e1ac7989:0x461876d1b897af32!8m2!3d40.730531!4d-73.8613394?authuser=0&hl=en&rclk=1"
Beauty school,Kao Salon Academy New York,"22 Little W 12th St, New York, NY 10014, United States",,kaosalonacademy.com,+1 800-200-1151,https://www.google.com/maps/place/Kao+Salon+Academy+New+York/data=!4m5!3m4!1s0x89c259c072cb4789:0x379ce6549cb0e8a4!8m2!3d40.7398775!4d-74.0073898?authuser=0&hl=en&rclk=1
Beauty school,ABC Beauty Academy,"136-89 Roosevelt Ave #202, Flushing, NY 11354, United States","Tuesday 9AM–6PM,Wednesday 9AM–6PM,Thursday 9AM–6PM,Friday 9AM–6PM,Saturday Closed,Sunday Closed,Monday 9AM–6PM",business.site,+1 718-461-2266,https://www.google.com/maps/place/ABC+Beauty+Academy/data=!4m5!3m4!1s0x89c26010f93de451:0x678bbc12ebb71e58!8m2!3d40.760603!4d-73.8270421?authuser=0&hl=en&rclk=1
Beauty school,Empire Beauty School,"23-84 86th St, Brooklyn, NY 11214, United States","Tuesday 9AM–8:30PM,Wednesday 9AM–8:30PM,Thursday 9AM–7:30PM,Friday 9AM–4PM,Saturday Closed,Sunday Closed,Monday 9AM–4PM",empire.edu,+1 718-502-9633,https://www.google.com/maps/place/Empire+Beauty+School/data=!4m5!3m4!1s0x89c245073a724ef3:0x4c84af89aee6bccf!8m2!3d40.5992604!4d-73.9898756?authuser=0&hl=en&rclk=1
Beauty school,Aveda Institute New York,"233 Spring St, New York, NY 10013, United States","Tuesday 9AM–8PM,Wednesday 9AM–8PM,Thursday 9AM–8PM,Friday 9AM–5PM,Saturday 9AM–5PM,Sunday 9AM–5PM,Monday 9AM–8PM",avedaarts.edu,+1 212-807-1492,https://www.google.com/maps/place/Aveda+Institute+New+York/data=!4m5!3m4!1s0x89c265e7ff0b4f03:0xf512178429bfe565!8m2!3d40.7257485!4d-74.0048949?authuser=0&hl=en&rclk=1
Beauty school,Brittany Beauty Academy Brooklyn,"375 86th St, Brooklyn, NY 11209, United States","Tuesday 9AM–4PM,Wednesday 9AM–10PM,Thursday 9AM–10PM,Friday 9AM–4PM,Saturday 9AM–4:30PM,Sunday Closed,Monday 9AM–10PM",brittanyacademy.edu,+1 718-745-1000,https://www.google.com/maps/place/Brittany+Beauty+Academy+Brooklyn/data=!4m5!3m4!1s0x89c24551b95b7bcb:0xacd2f7271abe416c!8m2!3d40.6231731!4d-74.0286772?authuser=0&hl=en&rclk=1
Beauty salon,Federico Salon & Spa,"57 W 58th St, New York, NY 10019, United States","Tuesday 8AM–7PM,Wednesday 8AM–7PM,Thursday 8AM–7PM,Friday 8AM–7PM,Saturday 9AM–7PM,Sunday 10AM–5PM,Monday 8AM–7PM",federicosalon.com,+1 212-262-3027,https://www.google.com/maps/place/Federico+Salon+%26+Spa/data=!4m5!3m4!1s0x89c258facf58c5c1:0x69ad6e5146f5ebe2!8m2!3d40.7649855!4d-73.9763245?authuser=0&hl=en&rclk=1
Beauty school,Empire Beauty School,"3815 Broadway, Queens, NY 11103, United States",,empire.edu,+1 718-395-1777,https://www.google.com/maps/place/Empire+Beauty+School/data=!4m5!3m4!1s0x89c25f00b802a079:0xb5527dda3c3a5f33!8m2!3d40.7592551!4d-73.9190897?authuser=0&hl=en&rclk=1
Beauty school,Tigi Academy,"466 Broome St, New York, NY 10012, United States",,tigiprofessional.com,+1 212-702-9771,https://www.google.com/maps/place/Tigi+Academy/data=!4m5!3m4!1s0x89c2598bfb2d065b:0x33eb91db66d4bfb3!8m2!3d40.7226415!4d-74.001071?authuser=0&hl=en&rclk=1
Beauty school,Robert Fiance Beauty Schools,"5518 Bergenline Ave, West New York, NJ 07093, United States","Tuesday 9:30AM–10PM,Wednesday 9:30AM–10PM,Thursday 9:30AM–10PM,Friday 9:30AM–4PM,Saturday 9:30AM–4PM,Sunday Closed,Monday 9:30AM–10PM",robertfiance.edu,+1 201-866-4000,https://www.google.com/maps/place/Robert+Fiance+Beauty+Schools/data=!4m5!3m4!1s0x89c2581a755d7093:0x1106950c6b1f691e!8m2!3d40.786099!4d-74.018232?authuser=0&hl=en&rclk=1
Beauty school,Midway-Paris Beauty School,"54-40 Myrtle Ave, Ridgewood, NY 11385, United States","Tuesday 9AM–5PM,Wednesday 9AM–10PM,Thursday 9AM–10PM,Friday 9AM–5PM,Saturday 9AM–5PM,Sunday Closed,Monday 9AM–10PM",midwayparis.com,+1 718-418-2790,https://www.google.com/maps/place/Midway-Paris+Beauty+School/data=!4m5!3m4!1s0x89c25c2a470e893b:0xd14bb7e886a36507!8m2!3d40.6996554!4d-73.909043?authuser=0&hl=en&rclk=1
Beauty school,The Redken Exchange,"404 5th Ave #2, New York, NY 10018, United States","Tuesday 9AM–5PM,Wednesday 9AM–5PM,Thursday 9AM–5PM,Friday 9AM–5PM,Saturday Closed,Sunday Closed,Monday 9AM–5PM",redken.com,+1 800-545-8157,https://www.google.com/maps/place/The+Redken+Exchange/data=!4m5!3m4!1s0x89c259aa02a33a67:0xbb3fc276261d3eaf!8m2!3d40.7505751!4d-73.9839604?authuser=0&hl=en&rclk=1
Beauty school,Brittany Beauty Academy Brooklyn,"375 86th St, Brooklyn, NY 11209, United States","Tuesday 9AM–4PM,Wednesday 9AM–10PM,Thursday 9AM–10PM,Friday 9AM–4PM,Saturday 9AM–4:30PM,Sunday Closed,Monday 9AM–10PM",brittanyacademy.edu,+1 718-745-1000,https://www.google.com/maps/place/Brittany+Beauty+Academy+Brooklyn/data=!4m5!3m4!1s0x89c24551b95b7bcb:0xacd2f7271abe416c!8m2!3d40.6231731!4d-74.0286772?authuser=0&hl=en&rclk=1
Beauty school,Berkowits School,"107-25 Metropolitan Ave, Forest Hills, NY 11375, United States","Tuesday 9AM–12PM
2–4PM
6–8PM,Wednesday 9AM–12PM
2–4PM,Thursday 9AM–12PM
2–4PM
6–8PM,Friday 9AM–12PM
2–4PM,Saturday Closed,Sunday Closed,Monday 9AM–12PM
2–4PM",estheticsschoolny.com,+1 718-544-4234,https://www.google.com/maps/place/Berkowits+School/data=!4m5!3m4!1s0x89c25e1c34062eab:0xef9831fcf6f097c0!8m2!3d40.709803!4d-73.84517?authuser=0&hl=en&rclk=1
Beauty school,Beauty Culture Academy,"233 Stobe Ave, Staten Island, NY 10305, United States","Tuesday 8AM–10:30PM,Wednesday 8AM–10:30PM,Thursday 8AM–10:30PM,Friday 8AM–9PM,Saturday 8AM–6PM,Sunday Closed,Monday 8AM–10:30PM",beautycultureacademy.com,+1 718-667-9200,https://www.google.com/maps/place/Beauty+Culture+Academy/data=!4m5!3m4!1s0x89c24ec85d863471:0x5920c8b41c8a0226!8m2!3d40.5821389!4d-74.0980142?authuser=0&hl=en&rclk=1
Beauty school,The Center of Makeup Artistry & Design- CMAD,"213 W 35th St #904, New York, NY 10001, United States","Tuesday 10AM–10PM,Wednesday 10AM–10PM,Thursday 10AM–10PM,Friday 10AM–10PM,Saturday Closed,Sunday Closed,Monday 10AM–10PM",cmadnyc.com,+1 917-294-3094,https://www.google.com/maps/place/The+Center+of+Makeup+Artistry+%26+Design-+CMAD/data=!4m5!3m4!1s0x89c2591ea3a0d2cd:0xba4ef112b8808e7a!8m2!3d40.7520964!4d-73.9906904?authuser=0&hl=en&rclk=1
Permanent make-up clinic,NYC Microblading & PMU School Training Classes,"3052A Brighton 1st St Suite 402, Brooklyn, NY 11235, United States","Tuesday 9:30AM–4:30PM,Wednesday 9:30AM–4:30PM,Thursday 9:30AM–4:30PM,Friday 9:30AM–4:30PM,Saturday 9:30AM–4:30PM,Sunday 9:30AM–4:30PM,Monday 9:30AM–4:30PM",nycbeautylab.com,+1 917-868-7441,https://www.google.com/maps/place/NYC+Microblading+%26+PMU+School+Training+Classes/data=!4m5!3m4!1s0x89c24446e22f8847:0x53a0f918ba00d623!8m2!3d40.5769587!4d-73.9672541?authuser=0&hl=en&rclk=1
Beauty school,Selfie Beauty Lounge & Academy,"4 E 46th St, New York, NY 10017, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–5PM,Sunday 10AM–5PM,Monday 10AM–8PM",selfiebeautylounge.com,+1 929-275-2852,https://www.google.com/maps/place/Selfie+Beauty+Lounge+%26+Academy/data=!4m5!3m4!1s0x89c2599bc1d91e87:0xa6f348268c7892ae!8m2!3d40.7555917!4d-73.9785377?authuser=0&hl=en&rclk=1
Beauty school,Tinny Beauty,"101 Lafayette St #501, New York, NY 10013, United States","Tuesday 10AM–5:30PM,Wednesday 10AM–5:30PM,Thursday 10AM–5:30PM,Friday 10AM–5:30PM,Saturday Closed,Sunday Closed,Monday 10AM–5:30PM",tinnybeauty.com,+1 212-219-9304,https://www.google.com/maps/place/Tinny+Beauty/data=!4m5!3m4!1s0x89c25a20ac1f6123:0xf3746f06c1954798!8m2!3d40.717703!4d-74.000895?authuser=0&hl=en&rclk=1
Beauty school,Mastercutter Academy,"25 W 19th St, New York, NY 10011, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–8PM,Sunday 10AM–8PM,Monday 10AM–8PM",mastercutteracademy.com,+1 917-519-9309,https://www.google.com/maps/place/Mastercutter+Academy/data=!4m5!3m4!1s0x89c259818e07bc83:0x37cdbc4f8c65cf74!8m2!3d40.7397887!4d-73.9927567?authuser=0&hl=en&rclk=1
Beauty school,Modern International Beauty School,"4802 8th Ave, Brooklyn, NY 11220, United States","Tuesday 10AM–6:30PM,Wednesday 10AM–6:30PM,Thursday 10AM–6:30PM,Friday 10AM–6:30PM,Saturday Closed,Sunday Closed,Monday 10AM–6:30PM",mibeautyschoolny.com,+1 718-435-8448,https://www.google.com/maps/place/Modern+International+Beauty+School/data=!4m5!3m4!1s0x89c25acbb07499bd:0x5812814eef686376!8m2!3d40.6422745!4d-74.0028776?authuser=0&hl=en&rclk=1
Beauty school,Beauty Beauty International School,"41 7th Ave S, New York, NY 10014, United States","Tuesday 10AM–5:30PM,Wednesday 10AM–5:30PM,Thursday 10AM–5:30PM,Friday 10AM–5:30PM,Saturday Closed,Sunday Closed,Monday 10AM–6PM",bbischool.com,+1 212-343-1983,https://www.google.com/maps/place/Beauty+Beauty+International+School/data=!4m5!3m4!1s0x89c259939fd7c381:0xfc33591701dccca2!8m2!3d40.7310431!4d-74.0040546?authuser=0&hl=en&rclk=1
Beauty school,Online Makeup Academy,"541 W 29th St #528, New York, NY 10001, United States","Tuesday Open 24 hours,Wednesday Open 24 hours,Thursday Open 24 hours,Friday Open 24 hours,Saturday Open 24 hours,Sunday Open 24 hours,Monday Open 24 hours",onlinemakeupacademy.com,+1 929-388-4100,https://www.google.com/maps/place/Online+Makeup+Academy/data=!4m5!3m4!1s0x89c259a8dd61dc47:0x1d2511d2f33d9ea1!8m2!3d40.7525669!4d-74.003525?authuser=0&hl=en&rclk=1
Beauty school,Grace International Beauty School,"136-31 41st Ave 6th floor, Flushing, NY 11355, United States","Tuesday 9AM–5PM,Wednesday 9AM–5PM,Thursday 9AM–5PM,Friday 9AM–5PM,Saturday Closed,Sunday Closed,Monday 9AM–5PM",gibs.edu,+1 718-886-6660,https://www.google.com/maps/place/Grace+International+Beauty+School/data=!4m5!3m4!1s0x89c26011be19f08f:0x37167065c017f9a!8m2!3d40.759024!4d-73.828536?authuser=0&hl=en&rclk=1
Trade school,Career School of NY,"350 St Marks Pl, Staten Island, NY 10301, United States","Tuesday 10AM–5PM,Wednesday 10AM–5PM,Thursday 10AM–5PM,Friday Closed,Saturday Closed,Sunday Closed,Monday 10AM–3PM",careerschoolny.com,+1 718-420-6440,https://www.google.com/maps/place/Career+School+of+NY/data=!4m5!3m4!1s0x89c24e2d3f6e3b5b:0x3236fc4fdddc04b3!8m2!3d40.6413142!4d-74.0781427?authuser=0&hl=en&rclk=1
Beauty school,Total Image Beauty Academy,"3900 Bergenline Ave, Union City, NJ 07087, United States","Tuesday 9AM–10PM,Wednesday 9AM–10PM,Thursday 9AM–10PM,Friday 9AM–3:30PM,Saturday 10AM–4PM,Sunday Closed,Monday 9AM–10PM",tiba.edu,+1 201-766-2355,https://www.google.com/maps/place/Total+Image+Beauty+Academy/data=!4m5!3m4!1s0x89c25826cc39e487:0x54ad86da8661b591!8m2!3d40.7758068!4d-74.026128?authuser=0&hl=en&rclk=1
